id,pid,ms_subclass,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,alley,utilities,land_slope,exter_qual,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,electrical,kitchen_qual,functional,fireplace_qu,garage_finish,garage_qual,garage_cond,paved_drive,pool_qc,fence,ms_zoning_C (all),ms_zoning_FV,ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,lot_shape_IR2,lot_shape_IR3,lot_shape_Reg,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAn,condition_2_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,exter_cond_Fa,exter_cond_Gd,exter_cond_Po,exter_cond_TA,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,misc_feature_Elev,misc_feature_Gar2,misc_feature_Othr,misc_feature_Shed,misc_feature_TenC,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
1626,527162140,0.06983060265657325,0.060090971312959617,-0.45259975765337096,-0.07694683350497365,-0.5089231147173413,0.8997186466262668,0.9001913036705159,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,0.8395799528162494,-0.263796197012161,-0.5068143009787992,2.3775544223802663,-0.106747708766684,1.580352284801566,-0.811347958871525,-0.24281984334203655,2.581543548297482,1.2445211308169444,2.6379435830867273,-0.18993854591549297,0.3750139707318351,0.6620024758797637,0.28994834245140416,0.3011349633865639,0.04318736125220611,0.7527871218140418,-0.261968613091035,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.6756462594945043,-0.5954742924792601,0,4,3,3,4,3,1,1,1,5,5,3,8,3,3,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,528292020,0.06983060265657325,-1.7121029669292611,-0.08306304388067719,0.6233148820609998,-0.5089231147173413,0.9660227807188014,0.8045869653737063,0.4656087997922217,-0.9465650028404586,-0.2830107870867095,0.71775888727616,-0.3826255298514966,-0.6873915840657452,1.9289081281952498,-0.106747708766684,1.059917590888843,-0.811347958871525,-0.24281984334203655,0.7735226114661854,1.2445211308169444,0.20194404493759072,-0.18993854591549297,1.0151599052330147,0.6620024758797637,0.2942937462886369,0.3011349633865639,-0.17679909821670067,0.4003723666211379,0.0070649991362978825,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,1.7037042727921141,0,4,3,4,4,3,1,1,1,5,5,4,8,4,3,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2632,535478010,0.6484915233775304,0.3259200620492927,0.04595226766091166,-0.7772085490709472,-0.5089231147173413,-0.32690783408562585,-1.059697631414079,-0.5587742229484277,0.7254494060818536,-0.2830107870867095,-0.9584087367291442,-0.2924032586216307,-0.4029205216685015,-0.7747143043018899,-0.106747708766684,-0.9823943140110858,1.087971920495911,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.2651319637693444,-0.9092317955756015,0.20955837146259754,-1.007185866242067,-0.7909279642340654,0.44842892414744295,0.36577648210607505,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,-1.3618671475697182,0,4,3,3,3,3,3,4,1,3,5,3,8,0,1,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1835,533205110,1.4586168123868701,-0.3829575132475955,-1.0278237395409406,1.3235765976269733,-0.5089231147173413,1.0654789818576036,0.9479934728189207,-0.5587742229484277,0.8683383925586329,-0.2830107870867095,-0.08761371268331995,0.7044428113083514,0.5345971535363275,-0.7747143043018899,-0.106747708766684,-0.23525511328032037,1.087971920495911,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,-1.0160557241369776,-0.18993854591549297,-0.2651319637693444,0.6620024758797637,0.3008118520444861,0.3011349633865639,0.30900433311046843,0.5285231866912847,0.12663549345955694,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.304920627278112,-0.5954742924792601,0,4,3,4,4,3,3,6,1,5,5,4,8,4,3,3,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1503,908201120,0.7642237075217218,1.0052610717088106,0.39668960746611676,-1.4774702646369207,-1.4180099328767737,-0.5589723034094974,-1.394312815452912,0.9778003111625465,-0.6629197013268521,-0.2830107870867095,1.672023900673527,0.8408764897535146,0.6879641610896241,-0.7747143043018899,-0.106747708766684,-0.11303181395233235,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,1.419943814012159,4.7613408374409225,1.0151599052330147,-0.9092317955756015,-4.0532827928627695,-2.315506695870698,-2.1658433359147327,-0.752985014010184,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,1.0463718917108966,0.17091856261119803,0,4,3,3,3,3,1,5,1,3,3,2,8,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1963,535452060,-0.8560268704969581,0.3554566276866631,-0.5447535516116487,-0.7772085490709472,1.3092505216015238,-0.39321196817816056,0.8523891345221112,-0.30267846726326536,0.30744580385127557,-0.2830107870867095,-0.3244880067890493,-0.10535708655971353,-0.06897623102825898,-0.7747143043018899,-0.106747708766684,-0.7162629364420796,-0.811347958871525,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,-1.0160557241369776,-0.18993854591549297,-0.2651319637693444,-0.9092317955756015,0.20521296762536473,-1.007185866242067,-1.001748321225101,-0.752985014010184,-0.4712169781567383,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.807256269371065,-0.5954742924792601,0,4,3,3,3,3,1,3,1,5,5,3,8,0,2,3,3,3,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1352,903400180,-0.1616337656318096,0.178237233862441,0.5708602780472617,-0.07694683350497365,1.3092505216015238,-1.619838448890053,0.7567847962253016,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,0.60270565871052,-0.4948532330886469,-0.2693428054124045,1.0926878102378372,-0.106747708766684,0.6912763493673307,-0.811347958871525,-0.24281984334203655,-1.0344983253651114,1.2445211308169444,1.419943814012159,-0.18993854591549297,1.0151599052330147,0.6620024758797637,0.12265029471794171,0.3011349633865639,-0.4701143775085764,-0.752985014010184,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,3.573398375064862,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,0.17091856261119803,1,4,3,3,3,3,1,1,1,4,5,4,8,4,1,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1519,909175100,-0.1616337656318096,0.060090971312959617,-0.28672292852847103,-0.07694683350497365,-0.5089231147173413,-1.5535343147975185,-1.6333236611949358,-0.5587742229484277,-0.04444498374079271,-0.2830107870867095,0.4335097343492847,0.27093580076484924,0.5642810904821269,-0.06063852716971749,-0.106747708766684,0.3876894445849089,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,1.419943814012159,-0.18993854591549297,0.3750139707318351,0.6620024758797637,0.1291684004737909,0.3011349633865639,0.4739941777121485,1.9862387649892055,-0.7103579668032565,1.7634087086662242,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,0.17091856261119803,0,4,3,3,3,3,1,3,1,2,5,3,8,4,1,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,903231090,-0.1616337656318096,-1.7121029669292611,-0.6848273184282309,-0.07694683350497365,-0.5089231147173413,-1.1225574431960426,-1.6333236611949358,-0.5587742229484277,-0.8356660879629584,-0.2830107870867095,0.5485629629149247,-0.4332380234682507,-0.7442857965451939,0.5125012413179473,-0.106747708766684,-0.17414346361632635,1.087971920495911,-0.24281984334203655,-1.0344983253651114,1.2445211308169444,0.20194404493759072,-0.18993854591549297,-0.2651319637693444,0.6620024758797637,0.2225945829742959,0.3011349633865639,0.25400771824324175,1.0491358932262564,-0.7103579668032565,1.0305556550480566,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-1.1779819015874573,-0.5954742924792601,0,4,3,3,3,3,1,2,1,4,5,3,8,4,1,3,3,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,526301100,-0.8560268704969581,2.4525527879399576,4.020545401081431,-0.07694683350497365,-0.5089231147173413,-0.39321196817816056,-1.1553019697108884,0.07861965786797637,0.41621204728882394,-0.2830107870867095,-0.28162503928420307,0.048680937491277096,1.2222750261140123,-0.7747143043018899,-0.106747708766684,0.3127783901580775,1.087971920495911,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,0.3750139707318351,2.2332367473351287,0.20521296762536473,0.3011349633865639,0.25400771824324175,0.9289944994104937,0.21631336420200123,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,1.7037042727921141,0,4,3,3,3,4,4,4,1,2,5,3,8,4,3,3,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1052,528102110,0.06983060265657325,1.123407334258292,0.4641461846435761,2.72410002875892,-0.5089231147173413,1.1649351829964056,1.1392021494125397,0.9891823447485537,1.7832544402980104,-0.2830107870867095,-0.3696069199520454,1.3734079443297964,1.4350099075589076,0.6111564473691027,-0.106747708766684,1.6454066215406564,1.087971920495911,-0.24281984334203655,0.7735226114661854,1.2445211308169444,0.20194404493759072,-0.18993854591549297,1.6553058397341942,0.6620024758797637,0.3095026597189517,1.609455793015195,1.711418012224749,0.8168625318491153,1.2924478131113326,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.6756462594945043,0.17091856261119803,0,4,3,5,5,3,3,6,1,5,5,5,8,5,3,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
622,534478230,-0.8560268704969581,0.6508222840603665,-0.06555382302860442,-0.7772085490709472,1.3092505216015238,-0.7247326386408343,1.091399980264135,-0.5587742229484277,0.34796656121036224,-0.2830107870867095,-0.13498857150446583,0.12129886311531553,-0.12092312068340781,-0.7747143043018899,-0.106747708766684,-0.7576611507305917,-0.811347958871525,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.905277898270524,0.6620024758797637,0.18348594843920077,-1.007185866242067,-0.9559178088357455,-0.752985014010184,0.48534697642933405,1.6301626989174665,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.304920627278112,0.9373114177016562,0,4,3,4,3,3,1,5,1,4,5,4,8,4,1,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1058,528114040,-0.8560268704969581,1.3596998593572547,0.8224401355533599,2.0238383131929467,-0.5089231147173413,1.1649351829964056,1.091399980264135,2.1729138376933044,1.9858582270934437,-0.2830107870867095,0.020671678907870628,1.9631535221250176,1.949531481286096,-0.7747143043018899,-0.106747708766684,0.8923533901972465,1.087971920495911,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,-1.0160557241369776,-0.18993854591549297,0.3750139707318351,0.6620024758797637,0.3073299578003353,1.609455793015195,1.0697908387737711,0.49648548167374806,2.3835285738110716,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,0.17091856261119803,0,4,3,5,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1527,909252220,-0.1616337656318096,0.14870066822507064,1.0336566313057325,-0.07694683350497365,0.4001637034420912,-1.9182070523064594,0.5177739504832779,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,0.24852219038100082,-0.8403385156030116,-1.2019131577929336,0.6064585804142857,-0.106747708766684,-0.4599882765608145,-0.811347958871525,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.2651319637693444,-0.9092317955756015,0.2790848328583222,0.3011349633865639,-0.33262284034050965,2.643011717848708,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,0.5485186851577661,-1.919433166020242,0.17091856261119803,0,4,3,3,4,3,1,1,1,5,5,3,8,0,1,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1011,527208010,0.06983060265657325,1.2710901624451436,0.6611709961263739,1.3235765976269733,-0.5089231147173413,1.0986310489038709,0.9957956419673254,0.1810579601420413,-0.9124422598012278,-0.2830107870867095,1.3223523236603074,0.24232873915537959,0.015128256984839149,2.3540650876061817,-0.106747708766684,1.9765923358487532,-0.811347958871525,-0.24281984334203655,2.581543548297482,1.2445211308169444,2.6379435830867273,-0.18993854591549297,1.6553058397341942,0.6620024758797637,0.30298455396310253,1.609455793015195,0.9643806602782532,0.7848248268315785,-0.2320759895102202,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.304920627278112,0.17091856261119803,0,4,3,4,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1332,903225050,-0.277365949776001,-0.2352746850607438,-0.705101153099052,-0.7772085490709472,0.4001637034420912,-1.5866863818437857,-1.6333236611949358,-0.5587742229484277,0.7254494060818536,-0.2830107870867095,-1.2764970745282664,-0.6026798499243403,-0.9347577252807396,-0.7747143043018899,-0.106747708766684,-1.4062331745839476,1.087971920495911,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,-1.0160557241369776,-0.18993854591549297,-0.905277898270524,-0.9092317955756015,-4.0532827928627695,-2.315506695870698,-2.1658433359147327,-0.752985014010184,-0.7103579668032565,1.5635396940430875,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,0.17091856261119803,0,4,3,3,3,3,1,5,1,4,5,4,8,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,904100140,0.30129497094495605,-1.7121029669292611,2.6050631258822845,0.6233148820609998,1.3092505216015238,-1.0562533091035078,-1.6333236611949358,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,1.051638844682331,-0.0569451361436879,0.11160105205868699,2.0346101346786307,-0.106747708766684,1.7853720127065782,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,1.419943814012159,-0.18993854591549297,2.2954517742353735,2.2332367473351287,0.16175892925303684,-1.007185866242067,-0.566358453526223,-0.3044571437646699,-0.7103579668032565,4.92800144019922,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,1.7037042727921141,0,4,3,3,3,3,2,1,1,5,5,3,8,3,1,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
